source,dataset,target_model,method,seed,generation_tau,confidence_conditioned,evaluation_tau,achieved_probability_mean,threshold_validity,coverage,proximity_grouped_gower,timing_total_s
e4,adult_census,retained_logistic_regression,countercontex,42,0.5,False,0.6,0.581736756845592,0.28879310344827586,0.928,0.09968284608427437,113.9428757650312
e4,adult_census,retained_logistic_regression,countercontex,42,0.5,False,0.7,0.581736756845592,0.08620689655172414,0.928,0.09968284608427437,113.9428757650312
e4,adult_census,retained_logistic_regression,countercontex,42,0.5,False,0.8,0.581736756845592,0.034482758620689655,0.928,0.09968284608427437,113.9428757650312
e4,adult_census,retained_logistic_regression,countercontex,42,0.5,False,0.9,0.581736756845592,0.017241379310344827,0.928,0.09968284608427437,113.9428757650312
e4,adult_census,retained_logistic_regression,countercontex,101,0.5,False,0.5,0.581736756845592,1.0,0.928,0.09968284608427437,142.52102338394616
e4,adult_census,retained_logistic_regression,countercontex,101,0.5,False,0.6,0.581736756845592,0.28879310344827586,0.928,0.09968284608427437,142.52102338394616
e4,adult_census,retained_logistic_regression,countercontex,101,0.5,False,0.7,0.581736756845592,0.08620689655172414,0.928,0.09968284608427437,142.52102338394616
e4,adult_census,retained_logistic_regression,countercontex,101,0.5,False,0.8,0.581736756845592,0.034482758620689655,0.928,0.09968284608427437,142.52102338394616
e4,adult_census,retained_logistic_regression,countercontex,101,0.5,False,0.9,0.581736756845592,0.017241379310344827,0.928,0.09968284608427437,142.52102338394616
e4,adult_census,retained_logistic_regression,countercontex,202,0.5,False,0.5,0.581736756845592,1.0,0.928,0.09968284608427437,125.0577264809981
e4,adult_census,retained_logistic_regression,countercontex,202,0.5,False,0.6,0.581736756845592,0.28879310344827586,0.928,0.09968284608427437,125.0577264809981
e4,adult_census,retained_logistic_regression,countercontex,202,0.5,False,0.7,0.581736756845592,0.08620689655172414,0.928,0.09968284608427437,125.0577264809981
e4,adult_census,retained_logistic_regression,countercontex,202,0.5,False,0.8,0.581736756845592,0.034482758620689655,0.928,0.09968284608427437,125.0577264809981
e4,adult_census,retained_logistic_regression,countercontex,202,0.5,False,0.9,0.581736756845592,0.017241379310344827,0.928,0.09968284608427437,125.0577264809981
e4,adult_census,retained_logistic_regression,countercontex,303,0.5,False,0.5,0.581736756845592,1.0,0.928,0.09968284608427437,128.76939103199402
e4,adult_census,retained_logistic_regression,countercontex,303,0.5,False,0.6,0.581736756845592,0.28879310344827586,0.928,0.09968284608427437,128.76939103199402
e4,adult_census,retained_logistic_regression,countercontex,303,0.5,False,0.7,0.581736756845592,0.08620689655172414,0.928,0.09968284608427437,128.76939103199402
e4,adult_census,retained_logistic_regression,countercontex,303,0.5,False,0.8,0.581736756845592,0.034482758620689655,0.928,0.09968284608427437,128.76939103199402
e4,adult_census,retained_logistic_regression,countercontex,303,0.5,False,0.9,0.581736756845592,0.017241379310344827,0.928,0.09968284608427437,128.76939103199402
e4,adult_census,retained_logistic_regression,countercontex,17,0.5,True,0.5,0.5430964771589404,1.0,0.984,0.08728122355606634,271.7219908689731
e4,adult_census,retained_logistic_regression,countercontex,17,0.5,True,0.6,0.5430964771589404,0.11382113821138211,0.984,0.08728122355606634,271.7219908689731
e4,adult_census,retained_logistic_regression,countercontex,17,0.5,True,0.7,0.5430964771589404,0.024390243902439025,0.984,0.08728122355606634,271.7219908689731
e4,adult_census,retained_logistic_regression,countercontex,17,0.5,True,0.8,0.5430964771589404,0.012195121951219513,0.984,0.08728122355606634,271.7219908689731
e4,adult_census,retained_logistic_regression,countercontex,17,0.5,True,0.9,0.5430964771589404,0.012195121951219513,0.984,0.08728122355606634,271.7219908689731
e4,adult_census,retained_logistic_regression,countercontex,42,0.5,True,0.5,0.5430964771589404,1.0,0.984,0.08728122355606634,287.70726116298465
e4,adult_census,retained_logistic_regression,countercontex,42,0.5,True,0.6,0.5430964771589404,0.11382113821138211,0.984,0.08728122355606634,287.70726116298465
e4,adult_census,retained_logistic_regression,countercontex,42,0.5,True,0.7,0.5430964771589404,0.024390243902439025,0.984,0.08728122355606634,287.70726116298465
e4,adult_census,retained_logistic_regression,countercontex,42,0.5,True,0.8,0.5430964771589404,0.012195121951219513,0.984,0.08728122355606634,287.70726116298465
e4,adult_census,retained_logistic_regression,countercontex,42,0.5,True,0.9,0.5430964771589404,0.012195121951219513,0.984,0.08728122355606634,287.70726116298465
e4,adult_census,retained_logistic_regression,countercontex,101,0.5,True,0.5,0.5430964771589404,1.0,0.984,0.08728122355606634,291.26169390400173
e4,adult_census,retained_logistic_regression,countercontex,101,0.5,True,0.6,0.5430964771589404,0.11382113821138211,0.984,0.08728122355606634,291.26169390400173
e4,adult_census,retained_logistic_regression,countercontex,101,0.5,True,0.7,0.5430964771589404,0.024390243902439025,0.984,0.08728122355606634,291.26169390400173
e4,adult_census,retained_logistic_regression,countercontex,101,0.5,True,0.8,0.5430964771589404,0.012195121951219513,0.984,0.08728122355606634,291.26169390400173
e4,adult_census,retained_logistic_regression,countercontex,101,0.5,True,0.9,0.5430964771589404,0.012195121951219513,0.984,0.08728122355606634,291.26169390400173
e4,adult_census,retained_logistic_regression,countercontex,202,0.5,True,0.5,0.5430964771589404,1.0,0.984,0.08728122355606634,260.1366790619795
e4,adult_census,retained_logistic_regression,countercontex,202,0.5,True,0.6,0.5430964771589404,0.11382113821138211,0.984,0.08728122355606634,260.1366790619795
e4,adult_census,retained_logistic_regression,countercontex,202,0.5,True,0.7,0.5430964771589404,0.024390243902439025,0.984,0.08728122355606634,260.1366790619795
e4,adult_census,retained_logistic_regression,countercontex,202,0.5,True,0.8,0.5430964771589404,0.012195121951219513,0.984,0.08728122355606634,260.1366790619795
e4,adult_census,retained_logistic_regression,countercontex,202,0.5,True,0.9,0.5430964771589404,0.012195121951219513,0.984,0.08728122355606634,260.1366790619795
e4,adult_census,retained_logistic_regression,countercontex,303,0.5,True,0.5,0.5430964771589404,1.0,0.984,0.08728122355606634,266.01580265001394
e4,adult_census,retained_logistic_regression,countercontex,303,0.5,True,0.6,0.5430964771589404,0.11382113821138211,0.984,0.08728122355606634,266.01580265001394
e4,adult_census,retained_logistic_regression,countercontex,303,0.5,True,0.7,0.5430964771589404,0.024390243902439025,0.984,0.08728122355606634,266.01580265001394
e4,adult_census,retained_logistic_regression,countercontex,303,0.5,True,0.8,0.5430964771589404,0.012195121951219513,0.984,0.08728122355606634,266.01580265001394
e4,adult_census,retained_logistic_regression,countercontex,303,0.5,True,0.9,0.5430964771589404,0.012195121951219513,0.984,0.08728122355606634,266.01580265001394
e4,adult_census,retained_logistic_regression,countercontex,17,0.6,False,0.5,0.6712474792766463,1.0,0.904,0.1111525941262375,145.0986295870389
e4,adult_census,retained_logistic_regression,countercontex,17,0.6,False,0.6,0.6712474792766463,1.0,0.904,0.1111525941262375,145.0986295870389
e4,adult_census,retained_logistic_regression,countercontex,17,0.6,False,0.7,0.6712474792766463,0.24778761061946902,0.904,0.1111525941262375,145.0986295870389
e4,adult_census,retained_logistic_regression,countercontex,17,0.6,False,0.8,0.6712474792766463,0.07964601769911504,0.904,0.1111525941262375,145.0986295870389
e4,adult_census,retained_logistic_regression,countercontex,17,0.6,False,0.9,0.6712474792766463,0.02654867256637168,0.904,0.1111525941262375,145.0986295870389
e4,adult_census,retained_logistic_regression,countercontex,42,0.6,False,0.5,0.6712474792766463,1.0,0.904,0.1111525941262375,140.40181330195628
e4,adult_census,retained_logistic_regression,countercontex,42,0.6,False,0.6,0.6712474792766463,1.0,0.904,0.1111525941262375,140.40181330195628
e4,adult_census,retained_logistic_regression,countercontex,42,0.6,False,0.7,0.6712474792766463,0.24778761061946902,0.904,0.1111525941262375,140.40181330195628
e4,adult_census,retained_logistic_regression,countercontex,42,0.6,False,0.8,0.6712474792766463,0.07964601769911504,0.904,0.1111525941262375,140.40181330195628
e4,adult_census,retained_logistic_regression,countercontex,42,0.6,False,0.9,0.6712474792766463,0.02654867256637168,0.904,0.1111525941262375,140.40181330195628
e4,adult_census,retained_logistic_regression,countercontex,101,0.6,False,0.5,0.6712474792766463,1.0,0.904,0.1111525941262375,139.81859078002162
e4,adult_census,retained_logistic_regression,countercontex,101,0.6,False,0.6,0.6712474792766463,1.0,0.904,0.1111525941262375,139.81859078002162
e4,adult_census,retained_logistic_regression,countercontex,101,0.6,False,0.7,0.6712474792766463,0.24778761061946902,0.904,0.1111525941262375,139.81859078002162
e4,adult_census,retained_logistic_regression,countercontex,101,0.6,False,0.8,0.6712474792766463,0.07964601769911504,0.904,0.1111525941262375,139.81859078002162
e4,adult_census,retained_logistic_regression,countercontex,101,0.6,False,0.9,0.6712474792766463,0.02654867256637168,0.904,0.1111525941262375,139.81859078002162
e4,adult_census,retained_logistic_regression,countercontex,202,0.6,False,0.5,0.6712474792766463,1.0,0.904,0.1111525941262375,150.507042629004
e4,adult_census,retained_logistic_regression,countercontex,202,0.6,False,0.6,0.6712474792766463,1.0,0.904,0.1111525941262375,150.507042629004
e4,adult_census,retained_logistic_regression,countercontex,202,0.6,False,0.7,0.6712474792766463,0.24778761061946902,0.904,0.1111525941262375,150.507042629004
e4,adult_census,retained_logistic_regression,countercontex,202,0.6,False,0.8,0.6712474792766463,0.07964601769911504,0.904,0.1111525941262375,150.507042629004
e4,adult_census,retained_logistic_regression,countercontex,202,0.6,False,0.9,0.6712474792766463,0.02654867256637168,0.904,0.1111525941262375,150.507042629004
e4,adult_census,retained_logistic_regression,countercontex,303,0.6,False,0.5,0.6712474792766463,1.0,0.904,0.1111525941262375,146.68328826705692
e4,adult_census,retained_logistic_regression,countercontex,303,0.6,False,0.6,0.6712474792766463,1.0,0.904,0.1111525941262375,146.68328826705692
e4,adult_census,retained_logistic_regression,countercontex,303,0.6,False,0.7,0.6712474792766463,0.24778761061946902,0.904,0.1111525941262375,146.68328826705692
e4,adult_census,retained_logistic_regression,countercontex,303,0.6,False,0.8,0.6712474792766463,0.07964601769911504,0.904,0.1111525941262375,146.68328826705692
e4,adult_census,retained_logistic_regression,countercontex,303,0.6,False,0.9,0.6712474792766463,0.02654867256637168,0.904,0.1111525941262375,146.68328826705692
e4,adult_census,retained_logistic_regression,countercontex,17,0.6,True,0.5,0.6432631619335312,1.0,0.976,0.09750648244420788,319.714554064034
e4,adult_census,retained_logistic_regression,countercontex,17,0.6,True,0.6,0.6432631619335312,1.0,0.976,0.09750648244420788,319.714554064034
e4,adult_census,retained_logistic_regression,countercontex,17,0.6,True,0.7,0.6432631619335312,0.11065573770491803,0.976,0.09750648244420788,319.714554064034
e4,adult_census,retained_logistic_regression,countercontex,17,0.6,True,0.8,0.6432631619335312,0.02459016393442623,0.976,0.09750648244420788,319.714554064034
e4,adult_census,retained_logistic_regression,countercontex,17,0.6,True,0.9,0.6432631619335312,0.012295081967213115,0.976,0.09750648244420788,319.714554064034
e4,adult_census,retained_logistic_regression,countercontex,42,0.6,True,0.5,0.6432631619335312,1.0,0.976,0.09750648244420788,289.9360357320402
e4,adult_census,retained_logistic_regression,countercontex,42,0.6,True,0.6,0.6432631619335312,1.0,0.976,0.09750648244420788,289.9360357320402
e4,adult_census,retained_logistic_regression,countercontex,42,0.6,True,0.7,0.6432631619335312,0.11065573770491803,0.976,0.09750648244420788,289.9360357320402
e4,adult_census,retained_logistic_regression,countercontex,42,0.6,True,0.8,0.6432631619335312,0.02459016393442623,0.976,0.09750648244420788,289.9360357320402
e4,adult_census,retained_logistic_regression,countercontex,42,0.6,True,0.9,0.6432631619335312,0.012295081967213115,0.976,0.09750648244420788,289.9360357320402
e4,adult_census,retained_logistic_regression,countercontex,101,0.6,True,0.5,0.6432631619335312,1.0,0.976,0.09750648244420788,295.45744440105045
e4,adult_census,retained_logistic_regression,countercontex,101,0.6,True,0.6,0.6432631619335312,1.0,0.976,0.09750648244420788,295.45744440105045
e4,adult_census,retained_logistic_regression,countercontex,101,0.6,True,0.7,0.6432631619335312,0.11065573770491803,0.976,0.09750648244420788,295.45744440105045
e4,adult_census,retained_logistic_regression,countercontex,101,0.6,True,0.8,0.6432631619335312,0.02459016393442623,0.976,0.09750648244420788,295.45744440105045
e4,adult_census,retained_logistic_regression,countercontex,101,0.6,True,0.9,0.6432631619335312,0.012295081967213115,0.976,0.09750648244420788,295.45744440105045
e4,adult_census,retained_logistic_regression,countercontex,202,0.6,True,0.5,0.6432631619335312,1.0,0.976,0.09750648244420788,326.6190333599807
e4,adult_census,retained_logistic_regression,countercontex,202,0.6,True,0.6,0.6432631619335312,1.0,0.976,0.09750648244420788,326.6190333599807
e4,adult_census,retained_logistic_regression,countercontex,202,0.6,True,0.7,0.6432631619335312,0.11065573770491803,0.976,0.09750648244420788,326.6190333599807
e4,adult_census,retained_logistic_regression,countercontex,202,0.6,True,0.8,0.6432631619335312,0.02459016393442623,0.976,0.09750648244420788,326.6190333599807
e4,adult_census,retained_logistic_regression,countercontex,202,0.6,True,0.9,0.6432631619335312,0.012295081967213115,0.976,0.09750648244420788,326.6190333599807
e4,adult_census,retained_logistic_regression,countercontex,303,0.6,True,0.5,0.6432631619335312,1.0,0.976,0.09750648244420788,290.2647988270037
e4,adult_census,retained_logistic_regression,countercontex,303,0.6,True,0.6,0.6432631619335312,1.0,0.976,0.09750648244420788,290.2647988270037
e4,adult_census,retained_logistic_regression,countercontex,303,0.6,True,0.7,0.6432631619335312,0.11065573770491803,0.976,0.09750648244420788,290.2647988270037
e4,adult_census,retained_logistic_regression,countercontex,303,0.6,True,0.8,0.6432631619335312,0.02459016393442623,0.976,0.09750648244420788,290.2647988270037
e4,adult_census,retained_logistic_regression,countercontex,303,0.6,True,0.9,0.6432631619335312,0.012295081967213115,0.976,0.09750648244420788,290.2647988270037
e4,adult_census,retained_logistic_regression,countercontex,17,0.7,False,0.5,0.762557473327931,1.0,0.876,0.12290976553645239,140.34422631503548
e4,adult_census,retained_logistic_regression,countercontex,17,0.7,False,0.6,0.762557473327931,1.0,0.876,0.12290976553645239,140.34422631503548
e4,adult_census,retained_logistic_regression,countercontex,17,0.7,False,0.7,0.762557473327931,1.0,0.876,0.12290976553645239,140.34422631503548
e4,adult_census,retained_logistic_regression,countercontex,17,0.7,False,0.8,0.762557473327931,0.2146118721461187,0.876,0.12290976553645239,140.34422631503548
e4,adult_census,retained_logistic_regression,countercontex,17,0.7,False,0.9,0.762557473327931,0.0502283105022831,0.876,0.12290976553645239,140.34422631503548
e4,adult_census,retained_logistic_regression,countercontex,42,0.7,False,0.5,0.762557473327931,1.0,0.876,0.12290976553645239,150.765317561978
e4,adult_census,retained_logistic_regression,countercontex,42,0.7,False,0.6,0.762557473327931,1.0,0.876,0.12290976553645239,150.765317561978
e4,adult_census,retained_logistic_regression,countercontex,42,0.7,False,0.7,0.762557473327931,1.0,0.876,0.12290976553645239,150.765317561978
e4,adult_census,retained_logistic_regression,countercontex,42,0.7,False,0.8,0.762557473327931,0.2146118721461187,0.876,0.12290976553645239,150.765317561978
e4,adult_census,retained_logistic_regression,countercontex,42,0.7,False,0.9,0.762557473327931,0.0502283105022831,0.876,0.12290976553645239,150.765317561978
e4,adult_census,retained_logistic_regression,countercontex,101,0.7,False,0.5,0.762557473327931,1.0,0.876,0.12290976553645239,151.49800746602705
e4,adult_census,retained_logistic_regression,countercontex,101,0.7,False,0.6,0.762557473327931,1.0,0.876,0.12290976553645239,151.49800746602705
e4,adult_census,retained_logistic_regression,countercontex,101,0.7,False,0.7,0.762557473327931,1.0,0.876,0.12290976553645239,151.49800746602705
e4,adult_census,retained_logistic_regression,countercontex,101,0.7,False,0.8,0.762557473327931,0.2146118721461187,0.876,0.12290976553645239,151.49800746602705
e4,adult_census,retained_logistic_regression,countercontex,101,0.7,False,0.9,0.762557473327931,0.0502283105022831,0.876,0.12290976553645239,151.49800746602705
e4,adult_census,retained_logistic_regression,countercontex,202,0.7,False,0.5,0.762557473327931,1.0,0.876,0.12290976553645239,147.39003711595433
e4,adult_census,retained_logistic_regression,countercontex,202,0.7,False,0.6,0.762557473327931,1.0,0.876,0.12290976553645239,147.39003711595433
e4,adult_census,retained_logistic_regression,countercontex,202,0.7,False,0.7,0.762557473327931,1.0,0.876,0.12290976553645239,147.39003711595433
e4,adult_census,retained_logistic_regression,countercontex,202,0.7,False,0.8,0.762557473327931,0.2146118721461187,0.876,0.12290976553645239,147.39003711595433
e4,adult_census,retained_logistic_regression,countercontex,202,0.7,False,0.9,0.762557473327931,0.0502283105022831,0.876,0.12290976553645239,147.39003711595433
e4,adult_census,retained_logistic_regression,countercontex,303,0.7,False,0.5,0.762557473327931,1.0,0.876,0.12290976553645239,161.14111991296522
e4,adult_census,retained_logistic_regression,countercontex,303,0.7,False,0.6,0.762557473327931,1.0,0.876,0.12290976553645239,161.14111991296522
e4,adult_census,retained_logistic_regression,countercontex,303,0.7,False,0.7,0.762557473327931,1.0,0.876,0.12290976553645239,161.14111991296522
e4,adult_census,retained_logistic_regression,countercontex,303,0.7,False,0.8,0.762557473327931,0.2146118721461187,0.876,0.12290976553645239,161.14111991296522
e4,adult_census,retained_logistic_regression,countercontex,303,0.7,False,0.9,0.762557473327931,0.0502283105022831,0.876,0.12290976553645239,161.14111991296522
e4,adult_census,retained_logistic_regression,countercontex,17,0.7,True,0.5,0.7432413089710234,1.0,0.96,0.10915797281951406,302.6975738790352
e4,adult_census,retained_logistic_regression,countercontex,17,0.7,True,0.6,0.7432413089710234,1.0,0.96,0.10915797281951406,302.6975738790352
e4,adult_census,retained_logistic_regression,countercontex,17,0.7,True,0.7,0.7432413089710234,1.0,0.96,0.10915797281951406,302.6975738790352
e4,adult_census,retained_logistic_regression,countercontex,17,0.7,True,0.8,0.7432413089710234,0.13333333333333333,0.96,0.10915797281951406,302.6975738790352
e4,adult_census,retained_logistic_regression,countercontex,17,0.7,True,0.9,0.7432413089710234,0.029166666666666667,0.96,0.10915797281951406,302.6975738790352
e4,adult_census,retained_logistic_regression,countercontex,42,0.7,True,0.5,0.7432413089710234,1.0,0.96,0.10915797281951406,308.3615382789867
e4,adult_census,retained_logistic_regression,countercontex,42,0.7,True,0.6,0.7432413089710234,1.0,0.96,0.10915797281951406,308.3615382789867
e4,adult_census,retained_logistic_regression,countercontex,42,0.7,True,0.7,0.7432413089710234,1.0,0.96,0.10915797281951406,308.3615382789867
e4,adult_census,retained_logistic_regression,countercontex,42,0.7,True,0.8,0.7432413089710234,0.13333333333333333,0.96,0.10915797281951406,308.3615382789867
e4,adult_census,retained_logistic_regression,countercontex,42,0.7,True,0.9,0.7432413089710234,0.029166666666666667,0.96,0.10915797281951406,308.3615382789867
e4,adult_census,retained_logistic_regression,countercontex,101,0.7,True,0.5,0.7432413089710234,1.0,0.96,0.10915797281951406,344.6431056400761
e4,adult_census,retained_logistic_regression,countercontex,101,0.7,True,0.6,0.7432413089710234,1.0,0.96,0.10915797281951406,344.6431056400761
e4,adult_census,retained_logistic_regression,countercontex,101,0.7,True,0.7,0.7432413089710234,1.0,0.96,0.10915797281951406,344.6431056400761
e4,adult_census,retained_logistic_regression,countercontex,101,0.7,True,0.8,0.7432413089710234,0.13333333333333333,0.96,0.10915797281951406,344.6431056400761
e4,adult_census,retained_logistic_regression,countercontex,101,0.7,True,0.9,0.7432413089710234,0.029166666666666667,0.96,0.10915797281951406,344.6431056400761
e4,adult_census,retained_logistic_regression,countercontex,202,0.7,True,0.5,0.7432413089710234,1.0,0.96,0.10915797281951406,296.23267044703243
e4,adult_census,retained_logistic_regression,countercontex,202,0.7,True,0.6,0.7432413089710234,1.0,0.96,0.10915797281951406,296.23267044703243
e4,adult_census,retained_logistic_regression,countercontex,202,0.7,True,0.7,0.7432413089710234,1.0,0.96,0.10915797281951406,296.23267044703243
e4,adult_census,retained_logistic_regression,countercontex,202,0.7,True,0.8,0.7432413089710234,0.13333333333333333,0.96,0.10915797281951406,296.23267044703243
e4,adult_census,retained_logistic_regression,countercontex,202,0.7,True,0.9,0.7432413089710234,0.029166666666666667,0.96,0.10915797281951406,296.23267044703243
e4,adult_census,retained_logistic_regression,countercontex,303,0.7,True,0.5,0.7432413089710234,1.0,0.96,0.10915797281951406,325.04338611400453
e4,adult_census,retained_logistic_regression,countercontex,303,0.7,True,0.6,0.7432413089710234,1.0,0.96,0.10915797281951406,325.04338611400453
e4,adult_census,retained_logistic_regression,countercontex,303,0.7,True,0.7,0.7432413089710234,1.0,0.96,0.10915797281951406,325.04338611400453
e4,adult_census,retained_logistic_regression,countercontex,303,0.7,True,0.8,0.7432413089710234,0.13333333333333333,0.96,0.10915797281951406,325.04338611400453
e4,adult_census,retained_logistic_regression,countercontex,303,0.7,True,0.9,0.7432413089710234,0.029166666666666667,0.96,0.10915797281951406,325.04338611400453
e4,adult_census,retained_logistic_regression,countercontex,17,0.8,False,0.5,0.8425862909713578,1.0,0.848,0.14745998793334072,169.14758444798645
e4,adult_census,retained_logistic_regression,countercontex,17,0.8,False,0.6,0.8425862909713578,1.0,0.848,0.14745998793334072,169.14758444798645
e4,adult_census,retained_logistic_regression,countercontex,17,0.8,False,0.7,0.8425862909713578,1.0,0.848,0.14745998793334072,169.14758444798645
e4,adult_census,retained_logistic_regression,countercontex,17,0.8,False,0.8,0.8425862909713578,1.0,0.848,0.14745998793334072,169.14758444798645
e4,adult_census,retained_logistic_regression,countercontex,17,0.8,False,0.9,0.8425862909713578,0.09905660377358491,0.848,0.14745998793334072,169.14758444798645
e4,adult_census,retained_logistic_regression,countercontex,42,0.8,False,0.5,0.8425862909713578,1.0,0.848,0.14745998793334072,189.79251553997165
e4,adult_census,retained_logistic_regression,countercontex,42,0.8,False,0.6,0.8425862909713578,1.0,0.848,0.14745998793334072,189.79251553997165
e4,adult_census,retained_logistic_regression,countercontex,42,0.8,False,0.7,0.8425862909713578,1.0,0.848,0.14745998793334072,189.79251553997165
e4,adult_census,retained_logistic_regression,countercontex,42,0.8,False,0.8,0.8425862909713578,1.0,0.848,0.14745998793334072,189.79251553997165
e4,adult_census,retained_logistic_regression,countercontex,42,0.8,False,0.9,0.8425862909713578,0.09905660377358491,0.848,0.14745998793334072,189.79251553997165
e4,adult_census,retained_logistic_regression,countercontex,101,0.8,False,0.5,0.8425862909713578,1.0,0.848,0.14745998793334072,186.98984514398035
e4,adult_census,retained_logistic_regression,countercontex,101,0.8,False,0.6,0.8425862909713578,1.0,0.848,0.14745998793334072,186.98984514398035
e4,adult_census,retained_logistic_regression,countercontex,101,0.8,False,0.7,0.8425862909713578,1.0,0.848,0.14745998793334072,186.98984514398035
e4,adult_census,retained_logistic_regression,countercontex,101,0.8,False,0.8,0.8425862909713578,1.0,0.848,0.14745998793334072,186.98984514398035
e4,adult_census,retained_logistic_regression,countercontex,101,0.8,False,0.9,0.8425862909713578,0.09905660377358491,0.848,0.14745998793334072,186.98984514398035
e4,adult_census,retained_logistic_regression,countercontex,202,0.8,False,0.5,0.8425862909713578,1.0,0.848,0.14745998793334072,158.98678330500843
e4,adult_census,retained_logistic_regression,countercontex,202,0.8,False,0.6,0.8425862909713578,1.0,0.848,0.14745998793334072,158.98678330500843
e4,adult_census,retained_logistic_regression,countercontex,202,0.8,False,0.7,0.8425862909713578,1.0,0.848,0.14745998793334072,158.98678330500843
e4,adult_census,retained_logistic_regression,countercontex,202,0.8,False,0.8,0.8425862909713578,1.0,0.848,0.14745998793334072,158.98678330500843
e4,adult_census,retained_logistic_regression,countercontex,202,0.8,False,0.9,0.8425862909713578,0.09905660377358491,0.848,0.14745998793334072,158.98678330500843
e4,adult_census,retained_logistic_regression,countercontex,303,0.8,False,0.5,0.8425862909713578,1.0,0.848,0.14745998793334072,168.69458988297265
e4,adult_census,retained_logistic_regression,countercontex,303,0.8,False,0.6,0.8425862909713578,1.0,0.848,0.14745998793334072,168.69458988297265
e4,adult_census,retained_logistic_regression,countercontex,303,0.8,False,0.7,0.8425862909713578,1.0,0.848,0.14745998793334072,168.69458988297265
e4,adult_census,retained_logistic_regression,countercontex,303,0.8,False,0.8,0.8425862909713578,1.0,0.848,0.14745998793334072,168.69458988297265
e4,adult_census,retained_logistic_regression,countercontex,303,0.8,False,0.9,0.8425862909713578,0.09905660377358491,0.848,0.14745998793334072,168.69458988297265
e4,adult_census,retained_logistic_regression,countercontex,17,0.8,True,0.5,0.8297202334767633,1.0,0.936,0.12347700938048835,386.52799501497066
e4,adult_census,retained_logistic_regression,countercontex,17,0.8,True,0.6,0.8297202334767633,1.0,0.936,0.12347700938048835,386.52799501497066
e4,adult_census,retained_logistic_regression,countercontex,17,0.8,True,0.7,0.8297202334767633,1.0,0.936,0.12347700938048835,386.52799501497066
e4,adult_census,retained_logistic_regression,countercontex,17,0.8,True,0.8,0.8297202334767633,1.0,0.936,0.12347700938048835,386.52799501497066
e4,adult_census,retained_logistic_regression,countercontex,17,0.8,True,0.9,0.8297202334767633,0.038461538461538464,0.936,0.12347700938048835,386.52799501497066
e4,adult_census,retained_logistic_regression,countercontex,42,0.8,True,0.5,0.8297202334767633,1.0,0.936,0.12347700938048835,362.425477701996
e4,adult_census,retained_logistic_regression,countercontex,42,0.8,True,0.6,0.8297202334767633,1.0,0.936,0.12347700938048835,362.425477701996
e4,adult_census,retained_logistic_regression,countercontex,42,0.8,True,0.7,0.8297202334767633,1.0,0.936,0.12347700938048835,362.425477701996
e4,adult_census,retained_logistic_regression,countercontex,42,0.8,True,0.8,0.8297202334767633,1.0,0.936,0.12347700938048835,362.425477701996
e4,adult_census,retained_logistic_regression,countercontex,42,0.8,True,0.9,0.8297202334767633,0.038461538461538464,0.936,0.12347700938048835,362.425477701996
e4,adult_census,retained_logistic_regression,countercontex,101,0.8,True,0.5,0.8297202334767633,1.0,0.936,0.12347700938048835,325.3996809000382
e4,adult_census,retained_logistic_regression,countercontex,101,0.8,True,0.6,0.8297202334767633,1.0,0.936,0.12347700938048835,325.3996809000382
e4,adult_census,retained_logistic_regression,countercontex,101,0.8,True,0.7,0.8297202334767633,1.0,0.936,0.12347700938048835,325.3996809000382
e4,adult_census,retained_logistic_regression,countercontex,101,0.8,True,0.8,0.8297202334767633,1.0,0.936,0.12347700938048835,325.3996809000382
e4,adult_census,retained_logistic_regression,countercontex,101,0.8,True,0.9,0.8297202334767633,0.038461538461538464,0.936,0.12347700938048835,325.3996809000382
e4,adult_census,retained_logistic_regression,countercontex,202,0.8,True,0.5,0.8297202334767633,1.0,0.936,0.12347700938048835,331.9966895399848
e4,adult_census,retained_logistic_regression,countercontex,202,0.8,True,0.6,0.8297202334767633,1.0,0.936,0.12347700938048835,331.9966895399848
e4,adult_census,retained_logistic_regression,countercontex,202,0.8,True,0.7,0.8297202334767633,1.0,0.936,0.12347700938048835,331.9966895399848
e4,adult_census,retained_logistic_regression,countercontex,202,0.8,True,0.8,0.8297202334767633,1.0,0.936,0.12347700938048835,331.9966895399848
e4,adult_census,retained_logistic_regression,countercontex,202,0.8,True,0.9,0.8297202334767633,0.038461538461538464,0.936,0.12347700938048835,331.9966895399848
e4,adult_census,retained_logistic_regression,countercontex,303,0.8,True,0.5,0.8297202334767633,1.0,0.936,0.12347700938048835,322.9512693270226
e4,adult_census,retained_logistic_regression,countercontex,303,0.8,True,0.6,0.8297202334767633,1.0,0.936,0.12347700938048835,322.9512693270226
e4,adult_census,retained_logistic_regression,countercontex,303,0.8,True,0.7,0.8297202334767633,1.0,0.936,0.12347700938048835,322.9512693270226
e4,adult_census,retained_logistic_regression,countercontex,303,0.8,True,0.8,0.8297202334767633,1.0,0.936,0.12347700938048835,322.9512693270226
e4,adult_census,retained_logistic_regression,countercontex,303,0.8,True,0.9,0.8297202334767633,0.038461538461538464,0.936,0.12347700938048835,322.9512693270226
e4,adult_census,retained_logistic_regression,countercontex,17,0.9,False,0.5,0.9225205024731987,1.0,0.828,0.2083586684094881,223.03705932403682
